dataname	id	macF1	micF1	k1	kacc	knmi	sim	lambd0	lambd1	lambd2	w_loss1	w_loss2
dblp	7920	0.7347+	0.7303+	0.18084096322946577,std:0.147389744	 macro_f1s:0.7347398930046893,std:0.014306264336591046, micro_f1s:0.7303395830601809,std:0.010253526211663458,k1:0.18084096322946577,std:0.1473897440594073	 macro_f1s:0.734739	 macro_f1s:0.7347398930046893	0.0001	0.0001	0.0001	1.0	0.1
dblp	7921	0.7610+	0.7510+	0.4429940263708561,std:0.128760214	 macro_f1s:0.7609583022923699,std:0.005628319715926954, micro_f1s:0.7509767929723351,std:0.0033417395950006575,k1:0.4429940263708561,std:0.1287602146868014	 macro_f1s:0.760958	 macro_f1s:0.7609583022923699	0.0001	0.0001	0.0001	1.0	0.1
dblp	7922	0.7309+	0.7206+	0.37636709869751833,std:0.13812280	 macro_f1s:0.7309097505060347,std:0.008972158271374245, micro_f1s:0.7206372099121541,std:0.005204729696473146,k1:0.37636709869751833,std:0.138122800827326	 macro_f1s:0.730909	 macro_f1s:0.7309097505060347	0.0001	0.0001	0.0001	1.0	0.1
dblp	7923	0.7491+	0.7340+	0.321780106408024,std:0.136042086	 macro_f1s:0.7491373619295993,std:0.005445062008901984, micro_f1s:0.7340369739084831,std:0.005101380011991631,k1:0.321780106408024,std:0.1360420866112834	 macro_f1s:0.749137	 macro_f1s:0.7491373619295993	0.0001	0.0001	0.0001	1.0	0.1
dblp	7924	0.7651+	0.7499+	0.6267584914232969,std:0.114215136	 macro_f1s:0.7651107575895091,std:0.002713225983831044, micro_f1s:0.7498885538219483,std:0.0023739809199436524,k1:0.6267584914232969,std:0.1142151360601932	 macro_f1s:0.765110	 macro_f1s:0.7651107575895091	0.0001	0.0001	0.0001	1.0	0.1
dblp	7925	0.7519+	0.7391+	0.377223288635298,std:0.137328751	 macro_f1s:0.751892069463883,std:0.003063574936625861, micro_f1s:0.7390586075783401,std:0.004046620002500051,k1:0.377223288635298,std:0.1373287518994155	 macro_f1s:0.751892	 macro_f1s:0.751892069463883,	0.0001	0.0001	0.0001	1.0	0.1
dblp	7926	0.7815+	0.7648+	0.44599941806951876,std:0.134647739	 macro_f1s:0.78153006207402,std:0.003812893582060994, micro_f1s:0.764756785105546,std:0.005954269560250958,k1:0.44599941806951876,std:0.1346477391442645	 macro_f1s:0.781530	 macro_f1s:0.78153006207402,s	0.0001	0.0001	0.0001	1.0	0.1
dblp	7927	0.8010+	0.7950+	0.4433751232362488,std:0.129633806	 macro_f1s:0.8010441925581583,std:0.009349435564076348, micro_f1s:0.7950045889602728,std:0.010524107214149165,k1:0.4433751232362488,std:0.1296338067617926	 macro_f1s:0.801044	 macro_f1s:0.8010441925581583	0.0001	0.0001	0.0001	1.0	0.1
dblp	7928	0.6788+	0.6779+	0.4233883997243517,std:0.126263669	 macro_f1s:0.6787896767763539,std:0.015113342608926472, micro_f1s:0.6779074341156418,std:0.018519490026270957,k1:0.4233883997243517,std:0.1262636696779200	 macro_f1s:0.678789	 macro_f1s:0.6787896767763539	0.0001	0.0001	0.0001	1.0	0.1
dblp	7929	0.7846+	0.7682+	0.5718577278008349,std:0.127916973	 macro_f1s:0.7846432144433696,std:0.004449435360240423, micro_f1s:0.7681919496525501,std:0.00788119828911832,k1:0.5718577278008349,std:0.1279169739054766	 macro_f1s:0.784643	 macro_f1s:0.7846432144433696	0.0001	0.0001	0.0001	1.0	0.1
dblp	7930	0.8028+	0.7859+	0.6296076782132666,std:0.112244519	 macro_f1s:0.802836751529672,std:0.0017461614733799537, micro_f1s:0.7858791136751015,std:0.0017109638211627403,k1:0.6296076782132666,std:0.1122445195404107	 macro_f1s:0.802836	 macro_f1s:0.802836751529672,	0.0001	0.0001	0.0001	1.0	0.1
dblp	7931	0.7949+	0.7852+	0.6339503378347892,std:0.115456056	 macro_f1s:0.7949423971955903,std:0.003733505937030776, micro_f1s:0.7852235479218566,std:0.003531035618470046,k1:0.6339503378347892,std:0.1154560567132316	 macro_f1s:0.794942	 macro_f1s:0.7949423971955903	0.0001	0.0001	0.0001	1.0	0.1
dblp	7932	0.7560+	0.7475+	0.5895977810792575,std:0.12634428	 macro_f1s:0.7559840165460971,std:0.004370747749679037, micro_f1s:0.7474760718500065,std:0.0035405406384833157,k1:0.5895977810792575,std:0.126344280430188	 macro_f1s:0.755984	 macro_f1s:0.7559840165460971	0.0001	0.0001	0.0001	1.0	0.1
dblp	7933	0.7761+	0.7662+	0.6351544628086523,std:0.114207468	 macro_f1s:0.7760798014292706,std:0.002454995159757123, micro_f1s:0.7662383637078799,std:0.0032347769295979554,k1:0.6351544628086523,std:0.1142074689556140	 macro_f1s:0.776079	 macro_f1s:0.7760798014292706	0.0001	0.0001	0.0001	1.0	0.1
dblp	7934	0.7543+	0.7382+	0.629523042374959,std:0.11483478	 macro_f1s:0.7542670600725836,std:0.0047954050151800594, micro_f1s:0.7381932607840566,std:0.00253140075410524,k1:0.629523042374959,std:0.114834781199384	 macro_f1s:0.754267	 macro_f1s:0.7542670600725836	0.0001	0.0001	0.0001	1.0	0.1
dblp	7935	0.7661+	0.7524+	0.16695796198971533,std:0.148852919	 macro_f1s:0.7660790530568954,std:0.005620099230751285, micro_f1s:0.7524321489445391,std:0.008946260624507584,k1:0.16695796198971533,std:0.1488529196564306	 macro_f1s:0.766079	 macro_f1s:0.7660790530568954	0.0001	0.0001	0.0001	1.0	1.0
dblp	7936	0.7468+	0.7289+	0.5894233081759964,std:0.114800971	 macro_f1s:0.7468004348020244,std:0.01924577697589261, micro_f1s:0.7289235610331717,std:0.02379653116686917,k1:0.5894233081759964,std:0.1148009716072893	 macro_f1s:0.746800	 macro_f1s:0.7468004348020244	0.0001	0.0001	0.0001	1.0	1.0
dblp	7937	0.7484+	0.7399+	0.21088559681534458,std:0.15990003	 macro_f1s:0.748435654818755,std:0.006396745606662475, micro_f1s:0.7398846204274289,std:0.00924946361262124,k1:0.21088559681534458,std:0.159900038274851	 macro_f1s:0.748435	 macro_f1s:0.748435654818755,	0.0001	0.0001	0.0001	1.0	1.0
dblp	7938	0.7668+	0.7530+	0.32272579870586177,std:0.149491075	 macro_f1s:0.7668067680819279,std:0.013009406055383995, micro_f1s:0.7530483807525895,std:0.010847622569593393,k1:0.32272579870586177,std:0.1494910750966294	 macro_f1s:0.766806	 macro_f1s:0.7668067680819279	0.0001	0.0001	0.0001	1.0	1.0
dblp	7939	0.7526+	0.7384+	0.5952651760077166,std:0.120587239	 macro_f1s:0.7526340410881246,std:0.006509919251289223, micro_f1s:0.7384423757702898,std:0.007703932488108247,k1:0.5952651760077166,std:0.1205872390663612	 macro_f1s:0.752634	 macro_f1s:0.7526340410881246	0.0001	0.0001	0.0001	1.0	1.0
dblp	7940	0.7962+	0.7802+	0.6243329444444559,std:0.115845723	 macro_f1s:0.7961846465421771,std:0.0060993266870603335, micro_f1s:0.7802281368821292,std:0.005279417174053383,k1:0.6243329444444559,std:0.1158457231698136	 macro_f1s:0.796184	 macro_f1s:0.7961846465421771	0.0001	0.0001	0.0001	1.0	1.0
dblp	7941	0.7529+	0.7428+	0.581892247815255,std:0.129308797	 macro_f1s:0.7528892379362156,std:0.005949264460540745, micro_f1s:0.742795332371837,std:0.008124372185714775,k1:0.581892247815255,std:0.1293087971766725	 macro_f1s:0.752889	 macro_f1s:0.7528892379362156	0.0001	0.0001	0.0001	1.0	1.0
dblp	7942	0.7383+	0.7249+	0.616564303973811,std:0.112959309	 macro_f1s:0.7382562627674389,std:0.00299294403441494, micro_f1s:0.7248852759931822,std:0.006051706395027462,k1:0.616564303973811,std:0.1129593099293062	 macro_f1s:0.738256	 macro_f1s:0.7382562627674389	0.0001	0.0001	0.0001	1.0	1.0
dblp	7943	0.7479+	0.7323+	0.6202813067374235,std:0.113050220	 macro_f1s:0.7479455999782314,std:0.007000821461103503, micro_f1s:0.7322669463747213,std:0.006783252607253089,k1:0.6202813067374235,std:0.1130502208472142	 macro_f1s:0.747945	 macro_f1s:0.7479455999782314	0.0001	0.0001	0.0001	1.0	1.0
dblp	7944	0.7060+	0.6820+	0.19268159829165063,std:0.154113408	 macro_f1s:0.7060015552922018,std:0.012441100369111216, micro_f1s:0.6819588304706962,std:0.008791437396835926,k1:0.19268159829165063,std:0.1541134085299682	 macro_f1s:0.706001	 macro_f1s:0.7060015552922018	0.0001	0.0001	0.0001	1.0	1.0
dblp	7945	0.7294+	0.7133+	0.34426987748031745,std:0.13619647	 macro_f1s:0.7293969696700271,std:0.0036409917837928263, micro_f1s:0.7133473187360693,std:0.005978256472950846,k1:0.34426987748031745,std:0.136196470722980	 macro_f1s:0.729396	 macro_f1s:0.7293969696700271	0.0001	0.0001	0.0001	1.0	1.0
dblp	7946	0.7066+	0.6713+	0.43282442414489924,std:0.129035931	 macro_f1s:0.7066369348460274,std:0.03360236564386593, micro_f1s:0.6712731086928019,std:0.03818814509316226,k1:0.43282442414489924,std:0.1290359319257799	 macro_f1s:0.706636	 macro_f1s:0.7066369348460274	0.0001	0.0001	0.0001	1.0	1.0
dblp	7947	0.7597+	0.7505+	0.5625856581992843,std:0.126593208	 macro_f1s:0.7596913648306555,std:0.00701440704693924, micro_f1s:0.7504523403697391,std:0.0053973568916827,k1:0.5625856581992843,std:0.1265932081886278	 macro_f1s:0.759691	 macro_f1s:0.7596913648306555	0.0001	0.0001	0.0001	1.0	1.0
dblp	7948	0.7657+	0.7530+	0.3538318432996228,std:0.145969867	 macro_f1s:0.7656635008317538,std:0.004724675710987733, micro_f1s:0.7529566015471352,std:0.004432632939894052,k1:0.3538318432996228,std:0.1459698670493764	 macro_f1s:0.765663	 macro_f1s:0.7656635008317538	0.0001	0.0001	0.0001	1.0	1.0
dblp	7949	0.7380+	0.7254+	0.609423403208203,std:0.117330008	 macro_f1s:0.7380024185134912,std:0.00238801345304474, micro_f1s:0.725435951225908,std:0.0025962059244797483,k1:0.609423403208203,std:0.1173300083654466	 macro_f1s:0.738002	 macro_f1s:0.7380024185134912	0.0001	0.0001	0.0001	1.0	1.0
dblp	7950	0.7712+	0.7541+	0.33900828858988247,std:0.134916805	 macro_f1s:0.7711569365177624,std:0.004060608996275605, micro_f1s:0.7541235085879114,std:0.004993001555602323,k1:0.33900828858988247,std:0.1349168053301739	 macro_f1s:0.771156	 macro_f1s:0.7711569365177624	0.0001	0.0001	0.0001	1.0	1.0
dblp	7951	0.7538+	0.7375+	0.6243120583760974,std:0.112754523	 macro_f1s:0.7537891033588952,std:0.010191677632229822, micro_f1s:0.7375376950308116,std:0.0055841889725447924,k1:0.6243120583760974,std:0.1127545239346826	 macro_f1s:0.753789	 macro_f1s:0.7537891033588952	0.0001	0.0001	0.0001	1.0	1.0
dblp	7952	0.7649+	0.7557+	0.6425195366851154,std:0.111984581	 macro_f1s:0.764868416890581,std:0.0057515244728159306, micro_f1s:0.7556968663956996,std:0.006642417890372976,k1:0.6425195366851154,std:0.1119845813612082	 macro_f1s:0.764868	 macro_f1s:0.764868416890581,	0.0001	0.0001	0.0001	1.0	1.0
dblp	7953	0.7041+	0.7039+	0.4138133717707522,std:0.128343884	 macro_f1s:0.7041054890351821,std:0.026078249366282356, micro_f1s:0.7038809492592106,std:0.030354959744714975,k1:0.4138133717707522,std:0.1283438842464179	 macro_f1s:0.704105	 macro_f1s:0.7041054890351821	0.0001	0.0001	0.0001	1.0	1.0
dblp	7954	0.6911+	0.6635+	0.4107960781070814,std:0.131738942	 macro_f1s:0.6911496784632829,std:0.0017314224018951097, micro_f1s:0.6635374328045103,std:0.010017731142351091,k1:0.4107960781070814,std:0.1317389422152256	 macro_f1s:0.691149	 macro_f1s:0.6911496784632829	0.0001	0.0001	0.0001	1.0	1.0
dblp	7955	0.7398+	0.7365+	0.46819403799796827,std:0.123012348	 macro_f1s:0.739765535798344,std:0.015970308866370443, micro_f1s:0.7365281237708141,std:0.02228092380057646,k1:0.46819403799796827,std:0.1230123484268234	 macro_f1s:0.739765	 macro_f1s:0.739765535798344,	0.0001	0.0001	0.0001	1.0	1.0
dblp	7956	0.7781+	0.7612+	0.5821817307900873,std:0.119148728	 macro_f1s:0.7781239583911337,std:0.0030500875967411855, micro_f1s:0.7612298413530876,std:0.008952340254284557,k1:0.5821817307900873,std:0.1191487284534628	 macro_f1s:0.778123	 macro_f1s:0.7781239583911337	0.0001	0.0001	0.0001	1.0	1.0
dblp	7957	0.7782+	0.7611+	0.5916744384119391,std:0.113731647	 macro_f1s:0.7781738708650063,std:0.0022584908719900424, micro_f1s:0.7610593942572439,std:0.008514322848238498,k1:0.5916744384119391,std:0.1137316470563487	 macro_f1s:0.778173	 macro_f1s:0.7781738708650063	0.0001	0.0001	0.0001	1.0	1.0
dblp	7958	0.7512+	0.7389+	0.5900874858940436,std:0.111951355	 macro_f1s:0.7512428281444256,std:0.0052760851152165895, micro_f1s:0.7389406057427561,std:0.003679330303668232,k1:0.5900874858940436,std:0.1119513559276157	 macro_f1s:0.751242	 macro_f1s:0.7512428281444256	0.0001	0.0001	0.0001	1.0	1.0
dblp	7959	0.7920+	0.7733+	0.5610303997578836,std:0.13275921	 macro_f1s:0.7919599085552236,std:0.00442620368604587, micro_f1s:0.7732922512127967,std:0.004213385917769456,k1:0.5610303997578836,std:0.132759218532112	 macro_f1s:0.791959	 macro_f1s:0.7919599085552236	0.0001	0.0001	0.0001	1.0	1.0
dblp	7960	0.7767+	0.7593+	0.638906352736304,std:0.112041300	 macro_f1s:0.7766962212844695,std:0.003639297870638549, micro_f1s:0.7593418119837418,std:0.0025767987422359476,k1:0.638906352736304,std:0.1120413002435600	 macro_f1s:0.776696	 macro_f1s:0.7766962212844695	0.0001	0.0001	0.0001	1.0	1.0
dblp	7961	0.7558+	0.7434+	0.6065053106468784,std:0.117135860	 macro_f1s:0.7557771226289335,std:0.0018353559731127246, micro_f1s:0.7434115641798873,std:0.001772696345211057,k1:0.6065053106468784,std:0.1171358602902042	 macro_f1s:0.755777	 macro_f1s:0.7557771226289335	0.0001	0.0001	0.0001	1.0	1.0
dblp	7962	0.7097+	0.7104+	0.41754491826898965,std:0.140179503	 macro_f1s:0.7097424463254871,std:0.01679415194134113, micro_f1s:0.7103579389012717,std:0.023390339869860565,k1:0.41754491826898965,std:0.1401795031469955	 macro_f1s:0.709742	 macro_f1s:0.7097424463254871	0.0001	0.0001	0.0001	1.0	10.0
dblp	7963	0.7756+	0.7612+	0.4546572393608956,std:0.131390934	 macro_f1s:0.775558429068506,std:0.0036009798760650003, micro_f1s:0.7612298413530877,std:0.004004621479790761,k1:0.4546572393608956,std:0.1313909342248388	 macro_f1s:0.775558	 macro_f1s:0.775558429068506,	0.0001	0.0001	0.0001	1.0	10.0
dblp	7964	0.6141+	0.6037+	0.198374280678043,std:0.153624345	 macro_f1s:0.6140599185880233,std:0.024555967731430574, micro_f1s:0.6037367247934968,std:0.030841539386639187,k1:0.198374280678043,std:0.1536243456714426	 macro_f1s:0.614059	 macro_f1s:0.6140599185880233	0.0001	0.0001	0.0001	1.0	10.0
dblp	7965	0.7857+	0.7703+	0.5813468409776038,std:0.099667751	 macro_f1s:0.7856504262629754,std:0.0027914560608427643, micro_f1s:0.770342205323194,std:0.0021004310365282147,k1:0.5813468409776038,std:0.0996677519542209	 macro_f1s:0.785650	 macro_f1s:0.7856504262629754	0.0001	0.0001	0.0001	1.0	10.0
dblp	7966	0.7950+	0.7847+	0.6196733264169173,std:0.112139830	 macro_f1s:0.7950011584133565,std:0.002447129397782047, micro_f1s:0.7846859840041954,std:0.001536655075283437,k1:0.6196733264169173,std:0.1121398301438158	 macro_f1s:0.795001	 macro_f1s:0.7950011584133565	0.0001	0.0001	0.0001	1.0	10.0
dblp	7967	0.7783+	0.7606+	0.5652744793474017,std:0.120628481	 macro_f1s:0.7782986284871514,std:0.0028361029115714707, micro_f1s:0.7605611642847777,std:0.006119431538616295,k1:0.5652744793474017,std:0.1206284819138789	 macro_f1s:0.778298	 macro_f1s:0.7782986284871514	0.0001	0.0001	0.0001	1.0	10.0
dblp	7968	0.7845+	0.7724+	0.6333852250408011,std:0.116636429	 macro_f1s:0.784540783356848,std:0.006733906866687534, micro_f1s:0.7723613478431888,std:0.0040893012534845615,k1:0.6333852250408011,std:0.1166364291518420	 macro_f1s:0.784540	 macro_f1s:0.784540783356848,	0.0001	0.0001	0.0001	1.0	10.0
dblp	7969	0.7780+	0.7643+	0.6462920064797694,std:0.112556943	 macro_f1s:0.7779908446418362,std:0.003304661982074791, micro_f1s:0.7642716664481447,std:0.006011920418022107,k1:0.6462920064797694,std:0.1125569432252148	 macro_f1s:0.777990	 macro_f1s:0.7779908446418362	0.0001	0.0001	0.0001	1.0	10.0
dblp	7970	0.7522+	0.7420+	0.5910690703626807,std:0.103722622	 macro_f1s:0.7521933606765133,std:0.0027564422300863168, micro_f1s:0.7419693195227481,std:0.001851436539462852,k1:0.5910690703626807,std:0.1037226227221602	 macro_f1s:0.752193	 macro_f1s:0.7521933606765133	0.0001	0.0001	0.0001	1.0	10.0
dblp	7971	0.7715+	0.7648+	0.45846151253680273,std:0.13338990	 macro_f1s:0.7714746575964154,std:0.008476188819836038, micro_f1s:0.7648092303658057,std:0.010513901337423507,k1:0.45846151253680273,std:0.133389907079242	 macro_f1s:0.771474	 macro_f1s:0.7714746575964154	0.0001	0.0001	0.0001	1.0	10.0
dblp	7972	0.7407+	0.7353+	0.1956659651994074,std:0.162738372	 macro_f1s:0.7406696552452395,std:0.010178211168427974, micro_f1s:0.7353218827848432,std:0.010870387239849679,k1:0.1956659651994074,std:0.1627383722882060	 macro_f1s:0.740669	 macro_f1s:0.7406696552452395	0.0001	0.0001	0.0001	1.0	10.0
dblp	7973	0.4990+	0.5057+	0.22180739582501421,std:0.15592648	 macro_f1s:0.498984507826712,std:0.017661198379965246, micro_f1s:0.5057296446833617,std:0.00885665208043481,k1:0.22180739582501421,std:0.155926485597919	 macro_f1s:0.498984	 macro_f1s:0.498984507826712,	0.0001	0.0001	0.0001	1.0	10.0
dblp	7974	0.7759+	0.7638+	0.6164072285910148,std:0.116879967	 macro_f1s:0.7759217551760947,std:0.0058770621373437325, micro_f1s:0.7637603251606137,std:0.004355562287911086,k1:0.6164072285910148,std:0.1168799675419156	 macro_f1s:0.775921	 macro_f1s:0.7759217551760947	0.0001	0.0001	0.0001	1.0	10.0
dblp	7975	0.7904+	0.7705+	0.6219097131577379,std:0.116027234	 macro_f1s:0.7904391648945223,std:0.003581593835681313, micro_f1s:0.7704733184738429,std:0.003715016566313503,k1:0.6219097131577379,std:0.1160272341311140	 macro_f1s:0.790439	 macro_f1s:0.7904391648945223	0.0001	0.0001	0.0001	1.0	10.0
dblp	7976	0.7762+	0.7628+	0.5665138122651528,std:0.130384084	 macro_f1s:0.7761916816361223,std:0.003957034860667663, micro_f1s:0.7628031991608759,std:0.004017051034575675,k1:0.5665138122651528,std:0.1303840840347561	 macro_f1s:0.776191	 macro_f1s:0.7761916816361223	0.0001	0.0001	0.0001	1.0	10.0
dblp	7977	0.7617+	0.7520+	0.6414609257380836,std:0.114361162	 macro_f1s:0.7617115518922216,std:0.008342501618270885, micro_f1s:0.7520256981775273,std:0.005848307926807761,k1:0.6414609257380836,std:0.1143611620126663	 macro_f1s:0.761711	 macro_f1s:0.7617115518922216	0.0001	0.0001	0.0001	1.0	10.0
dblp	7978	0.7772+	0.7723+	0.6422548724205995,std:0.11177284	 macro_f1s:0.7772214751151039,std:0.001720847536166791, micro_f1s:0.7722695686377343,std:0.0020634810751898624,k1:0.6422548724205995,std:0.111772849413859	 macro_f1s:0.777221	 macro_f1s:0.7772214751151039	0.0001	0.0001	0.0001	1.0	10.0
dblp	7979	0.7416+	0.7328+	0.6283382041258242,std:0.114258049	 macro_f1s:0.7415749034677935,std:0.005855231911684908, micro_f1s:0.7328307329225121,std:0.003959552026638753,k1:0.6283382041258242,std:0.1142580490149777	 macro_f1s:0.741574	 macro_f1s:0.7415749034677935	0.0001	0.0001	0.0001	1.0	10.0
dblp	7980	0.7419+	0.7477+	0.4157476438363368,std:0.133216363	 macro_f1s:0.741882299582707,std:0.01970186422865217, micro_f1s:0.7477382981513045,std:0.01212722225648193,k1:0.4157476438363368,std:0.1332163636471474	 macro_f1s:0.741882	 macro_f1s:0.741882299582707,	0.0001	0.0001	0.0001	1.0	10.0
dblp	7981	0.7598+	0.7338+	0.4039362656660718,std:0.126957530	 macro_f1s:0.7597946148708273,std:0.006575682865053882, micro_f1s:0.7338271928674446,std:0.010417589588642265,k1:0.4039362656660718,std:0.1269575300049958	 macro_f1s:0.759794	 macro_f1s:0.7597946148708273	0.0001	0.0001	0.0001	1.0	10.0
dblp	7982	0.7529+	0.7263+	0.5702890073023804,std:0.092767448	 macro_f1s:0.7528793035781833,std:0.011135971944226601, micro_f1s:0.7263275206503212,std:0.012648722873190094,k1:0.5702890073023804,std:0.0927674481881191	 macro_f1s:0.752879	 macro_f1s:0.7528793035781833	0.0001	0.0001	0.0001	1.0	10.0
dblp	7983	0.7966+	0.7825+	0.6077775620697321,std:0.122573290	 macro_f1s:0.7965637432410081,std:0.003069644769458132, micro_f1s:0.7825226170184869,std:0.003771435079880623,k1:0.6077775620697321,std:0.1225732903848927	 macro_f1s:0.796563	 macro_f1s:0.7965637432410081	0.0001	0.0001	0.0001	1.0	10.0
dblp	7984	0.7784+	0.7662+	0.5921683907568797,std:0.113590902	 macro_f1s:0.7783714820766485,std:0.0029038384378574965, micro_f1s:0.7661596958174905,std:0.0049114958232438916,k1:0.5921683907568797,std:0.1135909024768888	 macro_f1s:0.778371	 macro_f1s:0.7783714820766485	0.0001	0.0001	0.0001	1.0	10.0
dblp	7985	0.7803+	0.7668+	0.4093076367118303,std:0.13116555	 macro_f1s:0.7803132253756861,std:0.005079832407326224, micro_f1s:0.7667890389406058,std:0.008047410748373842,k1:0.4093076367118303,std:0.131165551509832	 macro_f1s:0.780313	 macro_f1s:0.7803132253756861	0.0001	0.0001	0.0001	1.0	10.0
dblp	7986	0.7875+	0.7739+	0.6437557108549495,std:0.115323122	 macro_f1s:0.7875339378377503,std:0.003631947135334412, micro_f1s:0.7738691490756523,std:0.0037568207767746877,k1:0.6437557108549495,std:0.1153231229802294	 macro_f1s:0.787533	 macro_f1s:0.7875339378377503	0.0001	0.0001	0.0001	1.0	10.0
dblp	7987	0.7861+	0.7703+	0.6383660523280417,std:0.116694081	 macro_f1s:0.786088580375931,std:0.005105205387389876, micro_f1s:0.7702504261177398,std:0.004737903912027928,k1:0.6383660523280417,std:0.1166940813111696	 macro_f1s:0.786088	 macro_f1s:0.786088580375931,	0.0001	0.0001	0.0001	1.0	10.0
dblp	7988	0.7361+	0.7286+	0.5805410763432287,std:0.105774194	 macro_f1s:0.7361357173758214,std:0.004667660303053436, micro_f1s:0.7286351121017438,std:0.003648646005476434,k1:0.5805410763432287,std:0.1057741942287391	 macro_f1s:0.736135	 macro_f1s:0.7361357173758214	0.0001	0.0001	0.0001	1.0	10.0
dblp	7989	0.7757+	0.7658+	0.4468072754963109,std:0.133493223	 macro_f1s:0.7756672009531126,std:0.004874723481476931, micro_f1s:0.7658450242559328,std:0.0050970648359196765,k1:0.4468072754963109,std:0.1334932233613062	 macro_f1s:0.775667	 macro_f1s:0.7756672009531126	0.0001	0.0001	0.0001	10.0	0.1
dblp	7990	0.4979+	0.4806+	0.16802500254296462,std:0.159610753	 macro_f1s:0.49789331771458956,std:0.016679412199997502, micro_f1s:0.48060836501901144,std:0.035704939637281226,k1:0.16802500254296462,std:0.1596107535350117	 macro_f1s:0.497893	 macro_f1s:0.4978933177145895	0.0001	0.0001	0.0001	10.0	0.1
dblp	7991	0.3921+	0.3983+	0.15278039206544036,std:0.15519837	 macro_f1s:0.39213482669574307,std:0.014000605592514603, micro_f1s:0.3983217516716927,std:0.017895095936451492,k1:0.15278039206544036,std:0.155198371437561	 macro_f1s:0.392134	 macro_f1s:0.3921348266957430	0.0001	0.0001	0.0001	10.0	0.1
dblp	7992	0.7871+	0.7707+	0.5820296818370362,std:0.097259151	 macro_f1s:0.7870655605024697,std:0.0013898315262145168, micro_f1s:0.7707486560902058,std:0.0021641614649810293,k1:0.5820296818370362,std:0.0972591514162499	 macro_f1s:0.787065	 macro_f1s:0.7870655605024697	0.0001	0.0001	0.0001	10.0	0.1
dblp	7993	0.7706+	0.7604+	0.22811771409220694,std:0.145535870	 macro_f1s:0.7705713819148486,std:0.004195323721507876, micro_f1s:0.760390717188934,std:0.005031141498133462,k1:0.22811771409220694,std:0.1455358707596984	 macro_f1s:0.770571	 macro_f1s:0.7705713819148486	0.0001	0.0001	0.0001	10.0	0.1
dblp	7994	0.7086+	0.6902+	0.465884513064957,std:0.131601928	 macro_f1s:0.7085507943518204,std:0.004040710958003933, micro_f1s:0.6901796250163892,std:0.005792471563802099,k1:0.465884513064957,std:0.1316019285148461	 macro_f1s:0.708550	 macro_f1s:0.7085507943518204	0.0001	0.0001	0.0001	10.0	0.1
dblp	7995	0.7509+	0.7363+	0.17590691710995165,std:0.14517576	 macro_f1s:0.750944472133023,std:0.0037614927100081655, micro_f1s:0.7363183427297758,std:0.006355256069277566,k1:0.17590691710995165,std:0.145175761100191	 macro_f1s:0.750944	 macro_f1s:0.750944472133023,	0.0001	0.0001	0.0001	10.0	0.1
dblp	7996	0.7292+	0.7100+	0.2557942103119029,std:0.143501503	 macro_f1s:0.7291820404608018,std:0.007374675529086927, micro_f1s:0.7099645994493248,std:0.006891227871205807,k1:0.2557942103119029,std:0.1435015034206598	 macro_f1s:0.729182	 macro_f1s:0.7291820404608018	0.0001	0.0001	0.0001	10.0	0.1
dblp	7997	0.7303+	0.7148+	0.538230700811953,std:0.122714246	 macro_f1s:0.7302952136866401,std:0.003082510108460441, micro_f1s:0.714828897338403,std:0.006821664895412908,k1:0.538230700811953,std:0.1227142468019010	 macro_f1s:0.730295	 macro_f1s:0.7302952136866401	0.0001	0.0001	0.0001	10.0	0.1
dblp	7998	0.6344+	0.6187+	0.40406775931010125,std:0.127069374	 macro_f1s:0.6343758850866886,std:0.01643832271915047, micro_f1s:0.6186574013373543,std:0.013940879727396372,k1:0.40406775931010125,std:0.1270693743207041	 macro_f1s:0.634375	 macro_f1s:0.6343758850866886	0.0001	0.0001	0.0001	10.0	0.1
dblp	7999	0.5679+	0.5589+	0.28003963349461886,std:0.172110297	 macro_f1s:0.5678783253584079,std:0.015017017730612267, micro_f1s:0.55893536121673,std:0.019836514099210563,k1:0.28003963349461886,std:0.1721102970846488	 macro_f1s:0.567878	 macro_f1s:0.5678783253584079	0.0001	0.0001	0.0001	10.0	0.1
dblp	8000	0.4782+	0.4700+	0.18271027589888725,std:0.151911358	 macro_f1s:0.47820393949339063,std:0.01220416720919104, micro_f1s:0.4700406450767011,std:0.014860621536116208,k1:0.18271027589888725,std:0.1519113588461199	 macro_f1s:0.478203	 macro_f1s:0.4782039394933906	0.0001	0.0001	0.0001	10.0	0.1
dblp	8001	0.7919+	0.7787+	0.4127226498304011,std:0.131148168	 macro_f1s:0.791946914176034,std:0.004349355116223846, micro_f1s:0.7787465582797954,std:0.005671382649927883,k1:0.4127226498304011,std:0.1311481680354886	 macro_f1s:0.791946	 macro_f1s:0.791946914176034,	0.0001	0.0001	0.0001	10.0	0.1
dblp	8002	0.7288+	0.7157+	0.33106757891793404,std:0.141384930	 macro_f1s:0.7287825771582256,std:0.0070713854747750104, micro_f1s:0.7157335780778812,std:0.0059208730361130415,k1:0.33106757891793404,std:0.1413849302061950	 macro_f1s:0.728782	 macro_f1s:0.7287825771582256	0.0001	0.0001	0.0001	10.0	0.1
